@relation scenarioA_data_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32}

@data
0.9015,0.76539,26
0.94759,0.77213,18
0.33309,0.73366,2
0.3287,0.7277,2
0.79177,0.67097,27
0.066253,0.78605,30
0.3451,0.17066,3
0.32658,0.72888,2
0.57067,0.81151,0
0.90169,0.76701,26
0.32682,0.72229,2
0.79125,0.67075,27
0.11561,0.95508,15
0.34495,0.17054,3
0.19498,0.9061,11
0.32459,0.7186,2
0.33094,0.72903,2
0.041186,0.90198,8
0.059951,0.78519,30
0.099155,0.3991,16
0.90341,0.76506,26
0.72971,0.30738,31
0.13016,0.80899,29
0.32956,0.73376,2
0.79119,0.67048,27
0.95098,0.76582,18
0.34499,0.17062,3
0.011117,0.83306,19
0.34488,0.17072,3
0.34011,0.017546,0
0.062618,0.79607,30
0.038236,0.89796,8
0.34514,0.17064,3
0.33019,0.73804,2
0.90437,0.76875,26
0.79118,0.67027,27
0.51131,0.38249,14
0.33116,0.72626,2
0.45997,0.82672,20
0.95619,0.77317,18
0.73033,0.30582,31
0.34503,0.17054,3
0.064303,0.79223,30
0.79148,0.67051,27
0.90618,0.76589,26
0.16007,0.48654,1
0.034741,0.90042,8
0.14902,0.44536,24
0.34517,0.70713,2
0.34498,0.1704,3
0.90021,0.76539,26
0.79155,0.67105,27
1.0004,0.92361,0
0.39674,0.17361,25
0.061918,0.79045,30
0.34489,0.17061,3
0.9037,0.76307,26
0.7316,0.3058,31
0.32288,0.71488,2
0.34514,0.1705,3
0.15317,0.46343,17
0.03807,0.90287,8
0.32875,0.72753,2
0.79132,0.67057,27
0.13302,0.80684,29
0.11649,0.95608,15
0.32292,0.72167,2
0.72355,0.25126,0
0.065082,0.78784,30
0.34494,0.17061,3
0.79123,0.67035,27
0.90612,0.76673,26
0.19492,0.90611,11
0.095699,0.38714,16
0.34496,0.17062,3
0.33023,0.73788,2
0.7292,0.30706,31
0.90379,0.76235,26
0.04168,0.90612,8
0.79211,0.67103,27
0.010605,0.83319,19
0.070567,0.78079,30
0.51797,0.38644,14
0.46264,0.82036,20
0.3449,0.17052,3
0.32444,0.72407,2
0.90389,0.76606,26
0.65126,0.62201,0
0.79142,0.67078,27
0.045552,0.89796,8
0.34493,0.17076,3
0.067823,0.78048,30
0.14949,0.44736,24
0.72781,0.30574,31
0.1602,0.48649,1
0.31203,0.70461,2
0.9017,0.76613,26
0.34498,0.17051,3
0.79146,0.67039,27
0.90462,0.76416,26
0.065461,0.79566,30
0.13102,0.80904,29
0.038898,0.90213,8
0.34506,0.17052,3
0.33374,0.73193,2
0.90223,0.76872,26
0.39644,0.17338,25
0.31835,0.72058,2
0.34501,0.17062,3
0.79138,0.67034,27
0.84801,0.43567,0
0.72876,0.3069,31
0.062759,0.79276,30
0.9061,0.7655,26
0.34501,0.17061,3
0.15332,0.46342,17
0.1156,0.95582,15
0.10054,0.39783,16
0.34488,0.17063,3
0.037814,0.90011,8
0.90376,0.7615,26
0.79139,0.67015,27
0.19555,0.90611,11
0.51881,0.38727,14
0.34519,0.17069,3
0.46101,0.8142,20
0.31349,0.7253,2
0.063023,0.78842,30
0.065639,0.72031,0
0.90242,0.76407,26
0.34518,0.17062,3
0.73075,0.30449,31
0.79117,0.67099,27
0.011229,0.83299,19
0.90327,0.76361,26
0.1497,0.446,24
0.06293,0.78967,30
0.3278,0.72582,2
0.042893,0.90086,8
0.792,0.67035,27
0.34502,0.17059,3
0.32919,0.72394,2
0.32912,0.72435,2
0.13039,0.80875,29
0.16013,0.48659,1
0.90029,0.76587,26
0.34497,0.17062,3
0.059485,0.788,30
0.39838,0.57708,0
0.79129,0.67011,27
0.90154,0.76746,26
0.72918,0.30625,31
0.043114,0.90305,8
0.33261,0.72582,2
0.32524,0.73009,2
0.34493,0.17061,3
0.79129,0.67107,27
0.90045,0.76639,26
0.34499,0.17061,3
0.32739,0.72385,2
0.059403,0.78547,30
0.34498,0.17045,3
0.7917,0.67048,27
0.39648,0.17336,25
0.9019,0.76853,26
0.52732,0.37172,14
0.72859,0.30543,31
0.09466,0.39524,16
0.34504,0.17048,3
0.33459,0.54693,0
0.4666,0.81879,20
0.035516,0.90189,8
0.11586,0.95636,15
0.31685,0.72532,2
0.7912,0.67022,27
0.15296,0.46331,17
0.063143,0.78846,30
0.19508,0.90587,11
0.34503,0.1706,3
0.79156,0.67157,27
0.90375,0.76362,26
0.33422,0.72081,2
0.34489,0.17035,3
0.0093594,0.8314,19
0.14728,0.44616,24
0.79172,0.67087,27
0.063235,0.78834,30
0.31651,0.73432,2
0.33409,0.75052,2
0.040686,0.9061,8
0.13142,0.80922,29
0.902,0.76342,26
0.41828,0.39936,0
0.73024,0.30733,31
0.34501,0.17071,3
0.7913,0.67107,27
0.34489,0.17064,3
0.063405,0.78818,30
0.16027,0.48623,1
0.32669,0.72776,2
0.9037,0.76861,26
0.3336,0.71004,2
0.04201,0.90421,8
0.79145,0.67079,27
0.3449,0.1705,3
0.72907,0.30727,31
0.79131,0.67,27
0.905,0.76886,26
0.063228,0.79008,30
0.3456,0.17047,3
0.55486,0.47314,0
0.32745,0.72665,2
0.79122,0.67027,27
0.039069,0.89987,8
0.90446,0.76532,26
0.11551,0.95572,15
0.34502,0.17049,3
0.46916,0.81505,20
0.51723,0.38757,14
0.31956,0.72696,2
0.10016,0.39779,16
0.73037,0.3058,31
0.90675,0.76362,26
0.058847,0.78185,30
0.34519,0.17057,3
0.79164,0.671,27
0.39643,0.17357,25
0.90261,0.7674,26
0.086891,0.012161,0
0.19506,0.90582,11
0.13091,0.80833,29
0.32768,0.72075,2
0.34508,0.17045,3
0.042911,0.89807,8
0.15309,0.46351,17
0.061339,0.79191,30
0.14889,0.44615,24
0.79118,0.67114,27
0.89967,0.76304,26
0.34498,0.17048,3
0.73072,0.30648,31
0.79125,0.67024,27
0.062926,0.7824,30
0.010344,0.83336,19
0.32942,0.73559,2
0.52034,0.48414,0
0.345,0.17048,3
0.034078,0.90622,8
0.90455,0.76207,26
0.16013,0.48631,1
0.79128,0.67043,27
0.33502,0.73199,2
0.34518,0.17049,3
0.064122,0.78745,30
0.73007,0.30591,31
0.90281,0.76713,26
0.34503,0.17051,3
0.46374,0.82559,20
0.34515,0.17104,3
0.51479,0.38489,14
0.79163,0.67028,27
0.039754,0.89967,8
0.90333,0.76619,26
0.3035,0.73679,2
0.057659,0.79278,30
0.11544,0.95625,15
0.3384,0.56897,0
0.35587,0.72762,2
0.3449,0.1706,3
0.10179,0.39553,16
0.13212,0.80858,29
0.79129,0.67145,27
0.34511,0.17057,3
0.90398,0.76673,26
0.73023,0.30522,31
0.063975,0.78569,30
0.34498,0.1706,3
0.03698,0.89848,8
0.149,0.4461,24
0.79187,0.67048,27
0.32583,0.70505,2
0.90391,0.7634,26
0.19498,0.90633,11
0.34502,0.17052,3
0.3965,0.17359,25
0.82779,0.98184,0
0.32464,0.72205,2
0.15318,0.46356,17
0.34524,0.17049,3
0.062905,0.78387,30
0.90182,0.76655,26
0.79121,0.67086,27
0.7302,0.30528,31
0.34491,0.17065,3
0.040701,0.9024,8
0.3451,0.17055,3
0.90488,0.76688,26
0.32761,0.71308,2
0.011451,0.83249,19
0.16029,0.48657,1
0.32102,0.73905,2
0.068808,0.78576,30
0.79137,0.67023,27
0.34492,0.17055,3
0.90178,0.76595,26
0.58568,0.46797,0
0.45985,0.81328,20
0.038665,0.90287,8
0.51922,0.38654,14
0.79144,0.67024,27
0.90193,0.76585,26
0.34496,0.17067,3
0.32143,0.73002,2
0.34509,0.17053,3
0.13236,0.80856,29
0.72953,0.30495,31
0.063967,0.78833,30
0.11541,0.95654,15
0.79118,0.67077,27
0.90292,0.7647,26
0.10068,0.3994,16
0.34504,0.17062,3
0.036133,0.9018,8
0.90061,0.76345,26
0.79206,0.67022,27
0.06806,0.78805,30
0.84404,0.14135,0
0.34506,0.1707,3
0.15042,0.44688,24
0.32514,0.72035,2
0.90152,0.76637,26
0.34531,0.17053,3
0.73001,0.30596,31
0.90189,0.76701,26
0.79144,0.67111,27
0.19524,0.90568,11
0.34514,0.17056,3
0.036013,0.90227,8
0.059172,0.78661,30
0.32766,0.72672,2
0.34517,0.17071,3
0.39647,0.17336,25
0.32427,0.72615,2
0.90132,0.7632,26
0.19754,0.6972,0
0.34511,0.17058,3
0.15317,0.46345,17
0.79143,0.67076,27
0.34526,0.17053,3
0.05937,0.78785,30
0.90494,0.76422,26
0.010113,0.8313,19
0.039496,0.90229,8
0.79136,0.67077,27
0.16011,0.48643,1
0.72953,0.30723,31
0.45814,0.82466,20
0.51798,0.3861,14
0.13093,0.80704,29
0.32959,0.7281,2
0.34501,0.17056,3
0.79152,0.67037,27
0.9042,0.76645,26
0.32819,0.72279,2
0.065168,0.78825,30
0.3453,0.17039,3
0.904,0.76385,26
1.0001,0.096918,0
0.79139,0.67029,27
0.040696,0.89835,8
0.90397,0.76337,26
0.090071,0.39362,16
0.73026,0.30654,31
0.3448,0.17053,3
0.070177,0.78494,30
0.11636,0.95615,15
0.14959,0.44647,24
0.3279,0.70894,2
0.79135,0.67014,27
0.31739,0.73201,2
0.90389,0.76613,26
0.34513,0.17062,3
0.71308,0.04314,0
0.034895,0.90171,8
0.063201,0.78839,30
0.90039,0.76578,26
0.34491,0.1706,3
0.72839,0.30505,31
0.19506,0.90617,11
0.34052,0.73695,2
0.79144,0.67152,27
0.3453,0.17071,3
0.90322,0.76319,26
0.3301,0.72956,2
0.06358,0.79157,30
0.33186,0.72995,2
0.13167,0.80909,29
0.47206,0.81621,20
0.34494,0.17081,3
0.04145,0.89927,8
0.7914,0.67009,27
0.39652,0.17371,25
0.33653,0.25214,0
0.51064,0.38291,14
0.16027,0.48646,1
0.15304,0.4634,17
0.90366,0.76627,26
0.33104,0.72332,2
0.34487,0.17063,3
0.32771,0.71709,2
0.73077,0.30615,31
0.010664,0.83145,19
0.062446,0.79025,30
0.79146,0.67079,27
0.040685,0.89558,8
0.90488,0.76742,26
0.34491,0.17088,3
0.32629,0.72428,2
0.95216,0.014761,0
0.7914,0.67084,27
0.057298,0.78911,30
0.097567,0.40185,16
0.32279,0.73693,2
0.14897,0.44405,24
0.3451,0.17052,3
0.33303,0.72545,2
0.89958,0.76419,26
0.11659,0.95593,15
0.34501,0.17062,3
0.038412,0.90185,8
0.73041,0.3068,31
0.90314,0.76501,26
0.7919,0.67006,27
0.062452,0.78969,30
0.32351,0.73251,2
0.90301,0.76762,26
0.345,0.17057,3
0.13176,0.80783,29
0.12008,0.87932,0
0.79122,0.67026,27
0.32395,0.71807,2
0.34506,0.17051,3
0.036746,0.90264,8
0.31635,0.72929,2
0.19529,0.90589,11
0.47056,0.80975,20
0.059165,0.79496,30
0.89741,0.76754,26
0.34517,0.17062,3
0.72916,0.30539,31
0.345,0.17069,3
0.79127,0.67114,27
0.5187,0.38357,14
0.31772,0.7378,2
0.90515,0.76455,26
0.1604,0.48647,1
0.3277,0.72669,2
0.34501,0.17048,3
0.055678,0.79851,30
1.1478,0.59335,0
0.33198,0.72621,2
0.79127,0.67087,27
0.042771,0.90671,8
0.39637,0.17379,25
0.90528,0.7679,26
0.34505,0.17062,3
0.15303,0.46367,17
0.73022,0.3048,31
0.0087838,0.83184,19
0.90514,0.76395,26
0.067923,0.79736,30
0.34504,0.17063,3
0.32526,0.73009,2
0.14873,0.44725,24
0.79142,0.67031,27
0.32592,0.72798,2
0.10097,0.40495,16
0.34523,0.17058,3
0.32007,0.72276,2
0.9025,0.76413,26
0.11574,0.95522,15
0.53612,0.26739,0
0.13123,0.80923,29
0.3119,0.71227,2
0.03674,0.90404,8
0.73021,0.30595,31
0.34485,0.17051,3
0.062582,0.78694,30
0.79181,0.67111,27
0.32238,0.7186,2
0.3362,0.73058,2
0.32818,0.72569,2
0.90356,0.76607,26
0.34501,0.17062,3
0.4676,0.81987,20
0.7914,0.67077,27
0.064123,0.78808,30
0.90357,0.76563,26
0.047918,1.0512,0
0.50785,0.3853,14
0.7295,0.30542,31
0.19487,0.906,11
0.34514,0.17088,3
0.33049,0.72842,2
0.038325,0.9061,8
0.32102,0.71218,2
0.79128,0.67083,27
0.34502,0.17067,3
0.902,0.76617,26
0.062777,0.78852,30
0.33144,0.72752,2
0.16033,0.48613,1
0.34509,0.17082,3
0.82283,0.7076,0
0.7913,0.67064,27
0.90275,0.76715,26
0.73074,0.30581,31
0.039317,0.90529,8
0.0093196,0.83369,19
0.14878,0.44515,24
0.06526,0.78104,30
0.79144,0.67085,27
0.39643,0.17363,25
0.13296,0.80773,29
0.34488,0.17057,3
0.34487,0.70814,2
0.15326,0.46356,17
0.90187,0.76372,26
0.1001,0.39771,16
0.32764,0.72669,2
0.79137,0.67059,27
0.34488,0.17069,3
0.32674,0.72471,2
0.11637,0.95534,15
0.065586,0.78899,30
0.34516,0.17063,3
0.54114,0.42943,0
0.90234,0.76436,26
0.037011,0.8979,8
0.72791,0.30641,31
0.79124,0.6706,27
0.45999,0.81211,20
0.90473,0.76393,26
0.33231,0.72206,2
0.79193,0.67053,27
0.34513,0.17081,3
0.52407,0.39021,14
0.059783,0.78504,30
0.89997,0.76815,26
0.90157,0.76275,26
0.34518,0.17068,3
0.19489,0.90638,11
0.33832,0.73326,2
0.79156,0.67048,27
0.72785,0.30592,31
0.8753,0.92434,0
0.038672,0.90502,8
0.90238,0.76271,26
0.34491,0.17054,3
0.33424,0.72131,2
0.062921,0.78849,30
0.34492,0.17059,3
0.79147,0.67039,27
0.16013,0.48649,1
0.90176,0.76668,26
0.34504,0.17054,3
0.13223,0.80702,29
0.79123,0.6707,27
0.14845,0.44516,24
0.33192,0.72862,2
0.34505,0.17051,3
0.069221,0.7797,30
0.72941,0.30543,31
0.904,0.76392,26
0.34521,0.17064,3
0.041528,0.90735,8
0.0087395,0.83201,19
0.79139,0.67026,27
0.44161,0.34938,0
0.90211,0.76356,26
0.10216,0.39318,16
0.32587,0.7398,2
0.34502,0.17066,3
0.34501,0.1708,3
0.39653,0.17344,25
0.066187,0.78638,30
0.46691,0.81012,20
0.11469,0.9554,15
0.15317,0.46339,17
0.9031,0.76596,26
0.79135,0.67069,27
0.34484,0.17063,3
0.7291,0.3062,31
0.32284,0.72059,2
0.51379,0.39389,14
0.90433,0.76716,26
0.046625,0.90325,8
0.065813,0.78981,30
0.7914,0.67045,27
0.68347,0.26446,0
0.34521,0.17058,3
0.33257,0.74488,2
0.90311,0.76512,26
0.19496,0.90633,11
0.13033,0.80853,29
0.34498,0.17084,3
0.79149,0.67111,27
0.034197,0.90195,8
0.72947,0.30548,31
0.061245,0.78398,30
0.34537,0.17065,3
0.90279,0.76504,26
0.34501,0.17064,3
0.32933,0.72522,2
0.79161,0.6707,27
0.14843,0.44718,24
0.1603,0.48629,1
0.33801,0.71828,2
0.14453,0.42157,0
0.34492,0.17046,3
0.053848,0.77882,30
0.90435,0.7644,26
0.3213,0.72726,2
0.042804,0.90044,8
0.79155,0.67053,27
0.90026,0.76276,26
0.46625,0.8271,20
0.34509,0.17066,3
0.7288,0.30634,31
0.098083,0.39208,16
0.065103,0.78114,30
0.32896,0.7285,2
0.9008,0.76197,26
0.34494,0.17043,3
0.32122,0.72408,2
0.79158,0.67065,27
0.0090353,0.83283,19
0.52333,0.38859,14
0.90313,0.76174,26
0.040222,0.90184,8
0.33096,0.73805,2
0.21583,0.44381,0
0.34487,0.17058,3
0.33496,0.7478,2
0.11538,0.95588,15
0.3964,0.17342,25
0.79532,0.17787,13
0.15315,0.46369,17
0.34501,0.1704,3
0.79181,0.67026,27
0.057908,0.78665,30
0.32784,0.72445,2
0.90282,0.76567,26
0.13188,0.80932,29
0.34497,0.17053,3
0.34781,0.72959,2
0.79125,0.67021,27
0.72847,0.30732,31
0.32048,0.72639,2
0.042996,0.90007,8
0.90454,0.76643,26
0.345,0.17056,3
0.059636,0.79163,30
0.19509,0.90596,11
0.90178,0.76596,26
0.34508,0.1707,3
0.79136,0.67148,27
0.79572,0.17794,13
0.89467,0.713,0
0.14921,0.44679,24
0.33231,0.7378,2
0.32692,0.71934,2
0.16012,0.48617,1
0.79149,0.66987,27
0.90133,0.76726,26
0.035546,0.9009,8
0.32658,0.72731,2
0.34495,0.17063,3
0.057611,0.78733,30
0.73036,0.30733,31
0.34514,0.17072,3
0.46497,0.82227,20
0.98208,0.77189,0
0.90369,0.76398,26
0.79136,0.67042,27
0.34511,0.17055,3
0.32554,0.73224,2
0.79475,0.17754,13
0.068843,0.79107,30
0.098564,0.39127,16
0.52317,0.38247,14
0.9009,0.76446,26
0.72921,0.30557,31
0.79145,0.67029,27
0.34493,0.17053,3
0.32667,0.72722,2
0.035031,0.90077,8
0.13009,0.80898,29
0.79175,0.67058,27
0.90692,0.76417,26
0.34507,0.1707,3
0.073711,0.78852,30
0.0095305,0.83176,19
0.11635,0.95614,15
0.53087,0.039348,0
0.7951,0.17804,13
0.34499,0.17081,3
0.9021,0.77001,26
0.39651,0.17362,25
0.3446,0.7059,2
0.15314,0.46368,17
0.79149,0.67045,27
0.72876,0.30714,31
0.039615,0.90852,8
0.066588,0.78755,30
0.90277,0.764,26
0.34496,0.17043,3
0.14711,0.44673,24
0.79174,0.67079,27
0.19516,0.90591,11
0.32553,0.71861,2
0.54873,0.54258,0
0.34505,0.17051,3
0.32061,0.73953,2
0.90172,0.76345,26
0.79163,0.67053,27
0.79542,0.17832,13
0.062078,0.7918,30
0.16013,0.48641,1
0.72983,0.30509,31
0.043281,0.90222,8
0.34501,0.1705,3
0.44896,0.81095,20
0.90539,0.76408,26
0.32325,0.72272,2
0.062142,0.79169,30
0.34492,0.17042,3
0.79117,0.67083,27
0.51871,0.38608,14
0.10017,0.39773,16
0.13191,0.80943,29
0.44015,0.58323,0
0.34516,0.17043,3
0.79472,0.17808,13
0.042719,0.89982,8
0.89958,0.76403,26
0.79148,0.67123,27
0.73009,0.30692,31
0.34492,0.17044,3
0.32834,0.71127,2
0.063427,0.78667,30
0.345,0.1705,3
0.32791,0.72669,2
0.11606,0.95522,15
0.9022,0.76409,26
0.32589,0.72752,2
0.79131,0.67069,27
0.34484,0.17052,3
0.010953,0.83186,19
0.56381,0.834,0
0.90561,0.76445,26
0.06323,0.78817,30
0.79534,0.17776,13
0.34494,0.17059,3
0.040186,0.90254,8
0.14972,0.44629,24
0.73022,0.3075,31
0.15314,0.4635,17
0.39654,0.1734,25
0.90308,0.76473,26
0.79158,0.67126,27
0.3449,0.17047,3
0.3265,0.71591,2
0.19495,0.90583,11
0.062442,0.78896,30
0.32851,0.72599,2
0.90485,0.76398,26
0.79129,0.67119,27
0.45308,0.83217,20
0.16016,0.48657,1
0.042116,0.90335,8
0.34486,0.17062,3
0.90713,0.34337,0
0.79592,0.17763,13
0.13193,0.80678,29
0.90423,0.76726,26
0.51577,0.3795,14
0.3451,0.17063,3
0.063055,0.78687,30
0.72982,0.30529,31
0.30689,0.71645,2
0.79138,0.67026,27
0.32674,0.72412,2
0.10238,0.39707,16
0.32315,0.73086,2
0.34532,0.1706,3
0.89868,0.76437,26
0.79157,0.67084,27
0.037224,0.90915,8
0.32774,0.72895,2
0.06424,0.78642,30
0.30311,0.7557,0
0.11604,0.95498,15
0.79557,0.17815,13
0.34499,0.17043,3
0.90619,0.76414,26
0.73012,0.30596,31
0.79127,0.67173,27
0.34503,0.17047,3
0.33188,0.72491,2
0.06733,0.78958,30
0.89858,0.76208,26
0.3178,0.72928,2
0.345,0.17085,3
0.14879,0.44534,24
0.040607,0.90256,8
0.79134,0.67011,27
0.59718,0.65641,0
0.9008,0.76767,26
0.79536,0.17839,13
0.0090191,0.83319,19
0.063375,0.79315,30
0.72839,0.30684,31
0.44652,0.8184,20
0.325,0.72681,2
0.13116,0.80687,29
0.15304,0.46363,17
0.90331,0.76906,26
0.39643,0.17345,25
0.19487,0.90615,11
0.79131,0.67104,27
0.33068,0.71488,2
0.16019,0.48652,1
0.51828,0.38303,14
0.069581,0.78756,30
0.046187,0.89917,8
0.90063,0.76517,26
0.73781,0.83168,0
0.72989,0.30644,31
0.79487,0.17822,13
0.79129,0.67099,27
0.32691,0.72717,2
0.90407,0.76642,26
0.3403,0.72872,2
0.10111,0.39839,16
0.062866,0.78838,30
0.79142,0.67073,27
0.32699,0.72395,2
0.03745,0.90046,8
0.11606,0.95604,15
0.90432,0.76414,26
0.7296,0.30533,31
0.78447,0.48288,0
0.79508,0.17813,13
0.79139,0.6699,27
0.057169,0.78737,30
0.32818,0.72662,2
0.14884,0.44695,24
0.33007,0.72576,2
0.79136,0.67048,27
0.90397,0.76323,26
0.32705,0.72632,2
0.13121,0.80887,29
0.037757,0.90552,8
0.066195,0.79776,30
0.46906,0.81737,20
0.90494,0.76706,26
0.43255,0.12587,0
0.72959,0.30519,31
0.79141,0.67066,27
0.7955,0.17768,13
0.011007,0.83365,19
0.90283,0.76509,26
0.51801,0.38584,14
0.19492,0.90609,11
0.33399,0.72734,2
0.068278,0.79482,30
0.15996,0.48646,1
0.15291,0.46355,17
0.31612,0.72112,2
0.90494,0.7649,26
0.3966,0.17346,25
0.79158,0.67117,27
0.041078,0.9015,8
0.34985,0.73426,2
0.73073,0.30525,31
0.90265,0.76485,26
0.062168,0.78907,30
0.79535,0.17777,13
0.79149,0.67096,27
0.034589,0.86585,0
0.11025,0.39331,16
0.32183,0.73335,2
0.90337,0.76724,26
0.11595,0.95615,15
0.036922,0.89992,8
0.13148,0.80672,29
0.062918,0.78885,30
0.79151,0.67061,27
0.72961,0.30529,31
0.34638,0.72716,2
0.14911,0.44695,24
0.90184,0.76413,26
0.79514,0.17793,13
0.79169,0.67085,27
0.45972,0.82152,20
0.7414,0.47286,0
0.062133,0.79371,30
0.32644,0.74177,2
0.90096,0.76933,26
0.7914,0.67029,27
0.041708,0.90026,8
0.73046,0.3055,31
0.51412,0.38803,14
0.90488,0.76781,26
0.32104,0.72221,2
0.062648,0.78962,30
0.79563,0.17776,13
0.79133,0.67068,27
0.31139,0.72975,2
0.19504,0.90635,11
0.16028,0.48637,1
0.0096914,0.83316,19
0.32809,0.72857,2
0.038904,0.90208,8
0.9052,0.76688,26
0.79151,0.67102,27
0.49067,0.040678,0
0.063576,0.7867,30
0.15302,0.46348,17
0.90356,0.76587,26
0.3964,0.17345,25
0.7302,0.30643,31
0.79125,0.67037,27
0.32942,0.72977,2
0.13026,0.80926,29
0.10094,0.3936,16
0.90503,0.76592,26
0.79514,0.17772,13
0.32794,0.7272,2
0.065143,0.78636,30
0.90044,0.76605,26
0.043296,0.90306,8
0.11528,0.95604,15
0.14896,0.4465,24
0.79205,0.67085,27
0.76506,0.73403,0
0.90042,0.76594,26
0.72973,0.30662,31
0.31294,0.72753,2
0.47296,0.80528,20
0.90177,0.76616,26
0.063733,0.78792,30
0.7912,0.67094,27
0.79525,0.17768,13
0.51747,0.38588,14
0.90297,0.76292,26
0.037837,0.90473,8
0.32673,0.73058,2
0.091802,0.89798,0
0.90048,0.76155,26
0.063264,0.78846,30
0.79115,0.67101,27
0.72827,0.3055,31
0.1603,0.48675,1
0.19494,0.90587,11
0.79123,0.67049,27
0.90309,0.76708,26
0.79537,0.17829,13
0.333,0.72172,2
0.13236,0.80885,29
0.042092,0.89605,8
0.79147,0.67112,27
0.063254,0.78731,30
0.01026,0.83123,19
0.90023,0.76435,26
0.10809,0.19647,0
0.15294,0.46354,17
0.73025,0.305,31
0.32748,0.72607,2
0.39648,0.17349,25
0.0947,0.39697,16
0.90319,0.76954,26
0.79153,0.67081,27
0.1489,0.44535,24
0.061775,0.79591,30
0.90191,0.76599,26
0.79562,0.17777,13
0.044334,0.90423,8
0.79135,0.67101,27
0.11474,0.95606,15
0.45211,0.82411,20
0.32705,0.7338,2
0.01532,0.96287,0
0.3311,0.71696,2
0.90784,0.76488,26
0.061281,0.78884,30
0.51619,0.37843,14
0.79136,0.67154,27
0.7292,0.307,31
0.32576,0.72474,2
0.90064,0.76915,26
0.79494,0.17837,13
0.040438,0.90408,8
0.064787,0.78021,30
0.79126,0.67073,27
0.33155,0.71963,2
0.13136,0.80682,29
0.90256,0.76779,26
0.32906,0.73086,2
0.7106,0.43569,0
0.16022,0.48652,1
0.79178,0.67095,27
0.9013,0.7649,26
0.19526,0.90648,11
0.061198,0.7895,30
0.7302,0.30689,31
0.79521,0.17816,13
0.90264,0.76974,26
0.043021,0.90236,8
0.7914,0.67048,27
0.010696,0.83141,19
0.3295,0.72739,2
0.14883,0.44663,24
0.90321,0.76621,26
0.79129,0.66997,27
0.060882,0.79531,30
0.10076,0.39698,16
0.4681,0.82467,20
0.28941,0.29256,0
0.15309,0.46367,17
0.90419,0.76533,26
0.34679,0.72618,2
0.39649,0.17367,25
0.79128,0.67047,27
0.79568,0.17755,13
0.11626,0.95612,15
0.7308,0.30521,31
0.039279,0.90092,8
0.51342,0.39412,14
0.89836,0.76677,26
0.064206,0.79102,30
0.79129,0.6703,27
0.90467,0.76447,26
0.13255,0.80881,29
0.33371,0.7287,2
0.038874,0.89857,8
0.9536,0.74783,0
0.062869,0.78933,30
0.79216,0.67017,27
0.72869,0.30612,31
0.79481,0.17803,13
0.9027,0.76507,26
0.32888,0.7295,2
0.9013,0.76514,26
0.79125,0.67127,27
0.3293,0.7282,2
0.16041,0.48654,1
0.061825,0.79273,30
0.33342,0.73051,2
0.19512,0.90596,11
0.3282,0.72655,2
0.044729,0.90272,8
0.90092,0.75975,26
0.79134,0.6703,27
0.90514,0.22882,0
0.010177,0.83355,19
0.72857,0.30523,31
0.14846,0.44644,24
0.79496,0.17803,13
0.061851,0.78306,30
0.45665,0.81865,20
0.79154,0.67065,27
0.90335,0.76318,26
0.097485,0.40012,16
0.32711,0.72615,2
0.32022,0.72881,2
0.042571,0.89996,8
0.52098,0.38457,14
0.13319,0.80765,29
0.32505,0.72989,2
0.06462,0.78898,30
0.31499,0.72995,2
0.11556,0.95563,15
0.9024,0.76282,26
0.79135,0.67131,27
0.15313,0.46331,17
0.7956,0.17773,13
0.72912,0.30565,31
0.39658,0.17346,25
0.32891,0.74536,0
0.79141,0.6702,27
0.90202,0.76833,26
0.058642,0.78387,30
0.042366,0.90399,8
0.3158,0.71675,2
0.90317,0.76343,26
0.336,0.69937,2
0.34099,0.72743,2
0.79144,0.67041,27
0.33528,0.72646,2
0.73022,0.30747,31
0.79521,0.17801,13
0.066065,0.78604,30
0.90119,0.76484,26
0.016136,0.73506,0
0.79132,0.67085,27
0.043064,0.90305,8
0.16023,0.48628,1
0.90381,0.76722,26
0.14896,0.44716,24
0.79182,0.67058,27
0.19512,0.90593,11
0.060681,0.79398,30
0.32876,0.72961,2
0.45878,0.81146,20
0.010634,0.83248,19
0.73076,0.30677,31
0.90161,0.76451,26
0.13202,0.80712,29
0.099113,0.3989,16
0.796,0.17836,13
0.79122,0.67072,27
0.62698,1.0184,0
0.51793,0.38616,14
0.062893,0.78981,30
0.33166,0.72415,2
0.90403,0.76446,26
0.038498,0.90531,8
0.79152,0.67048,27
0.11573,0.95575,15
0.7283,0.30408,31
0.90214,0.76099,26
0.069165,0.79115,30
0.79554,0.17792,13
0.15303,0.46343,17
0.57388,0.9812,0
0.33031,0.72581,2
0.79135,0.67026,27
0.32696,0.72331,2
0.39651,0.17363,25
0.89969,0.76638,26
0.033293,0.89489,8
0.066541,0.79738,30
0.89846,0.7635,26
0.79228,0.67057,27
0.731,0.30581,31
0.32665,0.73084,2
0.79555,0.17809,13
0.14906,0.44568,24
0.16025,0.48646,1
0.79156,0.67094,27
0.9028,0.76548,26
0.32549,0.72745,2
0.043311,0.90248,8
0.058467,0.79114,30
