@relation scenarioA_data_2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39}

@data
0.60812,0.7405,27
0.2887,0.015734,24
0.42162,0.62037,0
0.090819,0.57964,19
0.63745,0.55177,12
0.61782,0.74567,27
0.10877,0.20816,29
0.8083,0.013318,14
0.84271,0.85358,21
0.89316,0.8073,15
0.61762,0.73641,27
0.85779,0.067993,28
0.4291,0.20242,30
0.39925,0.46352,34
0.090684,0.58584,19
0.1127,0.27804,32
0.61756,0.7445,27
0.24108,0.83819,33
0.041626,0.9197,23
0.12019,0.28152,32
0.63144,0.55291,12
0.089776,0.58327,19
0.84182,0.85203,21
0.61293,0.74153,27
0.34027,0.89598,36
0.29966,0.0086059,24
0.89343,0.80643,15
0.10633,0.20811,29
0.90432,0.35704,22
0.11564,0.28765,32
0.60858,0.741,27
0.092614,0.58463,19
0.87807,0.95707,39
0.85912,0.068333,28
0.61729,0.74486,27
0.80209,0.79265,6
0.43195,0.20491,30
0.84156,0.85498,21
0.99332,0.7334,17
0.041507,0.9183,23
0.63535,0.55186,12
0.89326,0.80694,15
0.091973,0.58449,19
0.61534,0.74828,27
0.24271,0.83984,33
0.11825,0.28408,32
0.33427,0.53794,5
0.61984,0.75049,27
0.28788,0.017529,24
0.17785,0.59334,35
0.1134,0.28063,32
0.089833,0.58599,19
0.87845,0.99134,3
0.044855,0.52465,0
0.10897,0.2079,29
0.33231,0.89415,36
0.84042,0.85415,21
0.85853,0.067159,28
0.61602,0.73671,27
0.24154,0.8393,33
0.89324,0.80718,15
0.63886,0.55114,12
0.61644,0.73808,27
0.091594,0.58324,19
0.42775,0.20664,30
0.85692,0.069377,28
0.11327,0.28441,32
0.81088,0.00791,14
0.040945,0.91709,23
0.6163,0.74501,27
0.84326,0.85614,21
0.09121,0.58418,19
0.89395,0.80899,15
0.61214,0.73904,27
0.40126,0.46459,34
0.12375,0.2789,32
0.28758,0.01468,24
0.62668,0.54988,12
0.85876,0.068361,28
0.33906,0.89882,36
0.62163,0.74742,27
0.089959,0.58558,19
0.24355,0.8404,33
0.1068,0.20772,29
0.12016,0.27432,32
0.84301,0.85386,21
0.61883,0.7451,27
0.14183,0.37147,1
0.89276,0.80853,15
0.097686,0.58693,19
0.6138,0.74132,27
0.043466,0.91579,23
0.12556,0.28137,32
0.62624,0.56218,12
0.42386,0.21046,30
0.60885,0.7407,27
0.91338,0.35653,22
0.24345,0.83832,33
0.85689,0.068306,28
0.092306,0.58566,19
0.12067,0.28135,32
0.89289,0.80765,15
0.84259,0.85368,21
0.29687,0.019076,24
0.61723,0.74658,27
0.64085,0.55491,12
0.54982,0.35938,0
0.11823,0.27038,32
0.33454,0.53722,5
0.87955,0.95655,39
0.3338,0.88881,36
0.093513,0.58314,19
0.10673,0.20776,29
0.62016,0.74478,27
0.8779,0.99033,3
0.2422,0.84187,33
0.042675,0.91551,23
0.11672,0.28155,32
0.63014,0.55193,12
0.6239,0.7382,27
0.8435,0.85458,21
0.89291,0.80797,15
0.8579,0.068179,28
0.09117,0.5872,19
0.42849,0.2086,30
0.99228,0.72994,17
0.80603,0.78677,6
0.62059,0.74102,27
0.80854,0.014545,14
0.63352,0.55736,12
0.094055,0.58166,19
0.62336,0.74233,27
0.28715,-0.0095288,24
0.1216,0.27371,32
0.18069,0.59127,35
0.8573,0.068373,28
0.84311,0.85406,21
0.34311,0.89976,36
0.89448,0.80646,15
0.61741,0.74482,27
0.1059,0.20527,29
0.091957,0.58448,19
0.40105,0.46133,34
0.2448,0.84237,33
0.6202,0.74318,27
0.63165,0.55997,12
0.42338,0.20322,30
0.61935,0.74244,27
0.091626,0.58381,19
0.89225,0.80647,15
0.12018,0.27934,32
0.8428,0.85646,21
0.10573,0.20535,29
0.62478,0.5518,12
0.62021,0.74229,27
0.9143,0.34245,22
0.85791,0.067513,28
0.091882,0.5847,19
0.29189,0.0026333,24
0.11865,0.27911,32
0.61731,0.74326,27
0.14669,0.37476,1
0.89187,0.8052,15
0.055629,0.50908,0
0.33734,0.89295,36
0.84237,0.85451,21
0.63445,0.54733,12
0.24401,0.84024,33
0.61531,0.7448,27
0.091473,0.58387,19
0.33708,0.5355,5
0.85767,0.067923,28
0.87834,0.99081,3
0.10686,0.20773,29
0.12353,0.27128,32
0.61608,0.75518,27
0.42847,0.21102,30
0.8934,0.8066,15
0.094162,0.58381,19
0.63123,0.55508,12
0.61636,0.74463,27
0.84242,0.85493,21
0.81023,0.012278,14
0.27872,0.035529,24
0.62184,0.75552,27
0.093244,0.58483,19
0.85873,0.068272,28
0.11357,0.27948,32
0.87895,0.95747,39
0.8938,0.80688,15
0.3384,0.89774,36
0.61538,0.74445,27
0.24383,0.83725,33
0.84276,0.85232,21
0.62984,0.55536,12
0.85672,0.069935,28
0.093582,0.58591,19
0.11948,0.27691,32
0.61833,0.73769,27
0.10674,0.20768,29
0.42804,0.20612,30
0.39981,0.4631,34
0.8931,0.80734,15
0.6126,0.74012,27
0.1169,0.27472,32
0.99527,0.73162,17
0.091941,0.58436,19
0.79619,0.78438,6
0.61818,0.74413,27
0.63831,0.55361,12
0.8418,0.85391,21
0.11855,0.28386,32
0.17788,0.5947,35
0.28246,0.019311,24
0.6163,0.75204,27
0.089562,0.58735,19
0.11741,0.27868,32
0.8566,0.068195,28
0.10578,0.20813,29
0.24345,0.84118,33
0.8936,0.80762,15
0.33551,0.8927,36
0.42937,0.21122,30
0.61686,0.74306,27
0.92138,0.35352,22
0.11301,0.27187,32
0.33648,0.53554,5
0.84331,0.85593,21
0.093626,0.58729,19
0.87862,0.99081,3
0.62813,0.55063,12
0.61708,0.74443,27
0.11525,0.28469,32
0.89409,0.80717,15
0.24297,0.83843,33
0.61742,0.7452,27
0.85937,0.068621,28
0.091731,0.58414,19
0.09177,0.51914,0
0.62307,0.74351,27
0.84229,0.85478,21
0.80367,0.0093224,14
0.63064,0.55724,12
0.2876,0.014902,24
0.89296,0.80702,15
0.092142,0.58442,19
0.61399,0.74423,27
0.11613,0.28178,32
0.14526,0.3754,1
0.43061,0.20281,30
0.34659,0.89359,36
0.24199,0.83742,33
0.10578,0.20785,29
0.61716,0.74462,27
0.85794,0.066567,28
0.63499,0.55713,12
0.089667,0.58538,19
0.84216,0.85558,21
0.61431,0.74464,27
0.89315,0.80788,15
0.1181,0.27553,32
0.61035,0.74513,27
0.4015,0.46187,34
0.091818,0.58375,19
0.63362,0.55829,12
0.87864,0.95738,39
0.28008,-0.0004923,24
0.62338,0.74328,27
0.11795,0.27603,32
0.85789,0.067852,28
0.84443,0.85438,21
0.89318,0.80795,15
0.092893,0.58351,19
0.42766,0.20567,30
0.24383,0.83948,33
0.33773,0.89372,36
0.62348,0.74549,27
0.63884,0.55482,12
0.12479,0.27781,32
0.61267,0.74377,27
0.10882,0.20669,29
0.086527,0.58487,19
0.33531,0.5374,5
0.12533,0.27821,32
0.80406,0.78133,6
0.90673,0.34304,22
0.63846,0.55985,12
0.61537,0.74678,27
0.84433,0.85511,21
0.89305,0.8076,15
0.99377,0.73531,17
0.85854,0.068776,28
0.17551,0.59161,35
0.28573,0.033041,24
0.092457,0.5842,19
0.61777,0.74536,27
0.61591,0.74492,27
0.80322,0.013799,14
0.63143,0.56301,12
0.89328,0.80755,15
0.11548,0.27722,32
0.091746,0.58921,19
0.24146,0.83721,33
0.34481,0.89505,36
0.42697,0.21241,30
0.8429,0.85495,21
0.61776,0.74833,27
0.36842,0.71909,0
0.85751,0.070378,28
0.6208,0.74148,27
0.093462,0.58558,19
0.63028,0.5485,12
0.89298,0.80772,15
0.61533,0.73475,27
0.10972,0.20837,29
0.24639,0.83963,33
0.84403,0.8565,21
0.28154,0.0099415,24
0.8577,0.068745,28
0.11453,0.27789,32
0.097161,0.58217,19
0.61376,0.73773,27
0.62563,0.54954,12
0.39874,0.46318,34
0.42395,0.21074,30
0.34073,0.90606,36
0.8932,0.80719,15
0.092078,0.58526,19
0.84112,0.85412,21
0.14248,0.3758,1
0.12412,0.28615,32
0.87875,0.95647,39
0.09681,0.58983,19
0.85836,0.067669,28
0.62422,0.56131,12
0.24334,0.83805,33
0.10714,0.20725,29
0.33596,0.53701,5
0.89329,0.8077,15
0.27397,-0.0011904,24
0.91918,0.34846,22
0.84364,0.8547,21
0.09177,0.58598,19
0.85803,0.067989,28
0.33456,0.89163,36
0.12358,0.27887,32
0.62453,0.56139,12
0.4241,0.20986,30
0.89312,0.80655,15
0.24591,0.83991,33
0.091443,0.588,19
0.85873,0.067666,28
0.11548,0.27722,32
0.80533,0.009792,14
0.80086,0.79052,6
0.8427,0.85438,21
0.62725,0.56003,12
0.11753,0.27611,32
0.10502,0.20682,29
0.093658,0.58492,19
0.28774,0.01844,24
0.17895,0.59327,35
0.89431,0.80703,15
0.24418,0.84078,33
0.99258,0.73282,17
0.33505,0.89777,36
0.074263,0.20269,0
0.85859,0.067486,28
0.091775,0.58514,19
0.84193,0.85688,21
0.43105,0.21071,30
0.63742,0.54879,12
0.89275,0.80691,15
0.091456,0.58356,19
0.40063,0.46114,34
0.1189,0.27894,32
0.85596,0.067158,28
0.8413,0.85456,21
0.29546,-1.227e-05,24
0.11826,0.27889,32
0.096174,0.58437,19
0.1079,0.20789,29
0.6344,0.5595,12
0.85689,0.069277,28
0.3324,0.53781,5
0.89311,0.80729,15
0.33492,0.89234,36
0.24276,0.83959,33
0.42318,0.20838,30
0.092138,0.58515,19
0.84278,0.85624,21
0.11643,0.27862,32
0.87906,0.959,39
0.85901,0.06965,28
0.93146,0.36045,22
0.89301,0.80734,15
0.80526,0.0097654,14
0.63709,0.54721,12
0.092531,0.58538,19
0.11856,0.27905,32
0.28962,0.018439,24
0.24186,0.83864,33
0.84276,0.85355,21
0.14613,0.37494,1
0.85867,0.06798,28
0.10416,0.20722,29
0.088279,0.58696,19
0.1205,0.27845,32
0.42288,0.20606,30
0.89261,0.80763,15
0.34212,0.89877,36
0.48109,0.88723,0
0.63749,0.55089,12
0.11768,0.27382,32
0.093731,0.58393,19
0.84482,0.8547,21
0.89305,0.80736,15
0.28912,0.03064,24
0.093124,0.58505,19
0.85723,0.069975,28
0.63913,0.5577,12
0.80168,0.78524,6
0.24413,0.8433,33
0.17776,0.59124,35
0.4019,0.46426,34
0.11885,0.27474,32
0.1068,0.20745,29
0.84312,0.85653,21
0.33794,0.89712,36
0.89318,0.80718,15
0.092913,0.58288,19
0.43076,0.209,30
0.99342,0.73069,17
0.63555,0.55032,12
0.11944,0.27896,32
0.33616,0.53521,5
0.09235,0.58219,19
0.85751,0.067943,28
0.84191,0.85356,21
0.89306,0.80732,15
0.9178,0.34446,22
0.24158,0.83843,33
0.30287,0.022431,24
0.092747,0.58451,19
0.81046,0.015312,14
0.63943,0.563,12
0.11587,0.28495,32
0.10687,0.20725,29
0.42947,0.20697,30
0.34444,0.89789,36
0.092663,0.58495,19
0.8433,0.85376,21
0.89282,0.80728,15
0.85882,0.067378,28
0.029013,0.42941,0
0.87841,0.95845,39
0.09196,0.58451,19
0.24613,0.83718,33
0.11814,0.27642,32
0.89199,0.80702,15
0.28105,0.015517,24
0.84274,0.85524,21
0.14459,0.3744,1
0.1067,0.20743,29
0.090738,0.58562,19
0.85967,0.067113,28
0.42786,0.20944,30
0.11637,0.27837,32
0.33778,0.89742,36
0.89284,0.80641,15
0.12564,0.27943,32
0.09489,0.58639,19
0.39915,0.46324,34
0.84154,0.85407,21
0.85625,0.06952,28
0.33699,0.53762,5
0.24247,0.83593,33
0.091814,0.58913,19
0.29694,0.019604,24
0.89254,0.80543,15
0.10917,0.20992,29
0.84355,0.85424,21
0.43078,0.20685,30
0.79842,0.78514,6
0.17876,0.59384,35
0.11021,0.27702,32
0.092436,0.58476,19
0.80526,0.0082141,14
0.33885,0.89336,36
0.91446,0.33091,22
0.99353,0.73164,17
0.89219,0.80571,15
0.85636,0.066634,28
0.091155,0.585,19
0.24248,0.84042,33
0.84375,0.85431,21
0.11849,0.27914,32
0.41006,0.37191,0
0.27121,0.0088088,24
0.10568,0.20877,29
0.092259,0.58577,19
0.89529,0.80763,15
0.8571,0.068167,28
0.43015,0.21019,30
0.11886,0.27904,32
0.12119,0.27472,32
0.84361,0.85529,21
0.24353,0.83892,33
0.092009,0.58425,19
0.3397,0.9001,36
0.89329,0.807,15
0.85922,0.068605,28
0.11915,0.28268,32
0.87854,0.95795,39
0.11936,0.28076,32
0.094283,0.58449,19
0.84307,0.85447,21
0.39967,0.46328,34
0.85849,0.069518,28
0.14543,0.37335,1
0.24401,0.83953,33
0.33584,0.53511,5
0.26924,0.0035258,24
0.42872,0.20985,30
0.8932,0.80735,15
0.088007,0.58438,19
0.10632,0.20639,29
0.11999,0.27915,32
0.85811,0.068622,28
0.34813,0.90081,36
0.8431,0.85617,21
0.11556,0.27657,32
0.090309,0.58205,19
0.80485,0.015496,14
0.89258,0.80788,15
0.12156,0.27834,32
0.85854,0.066598,28
0.30797,0.011736,24
0.091256,0.58545,19
0.24138,0.83963,33
0.28197,0.71861,0
0.93338,0.35293,22
0.42482,0.20744,30
0.84194,0.85558,21
0.12181,0.27938,32
0.79818,0.78269,6
0.89337,0.80972,15
0.093643,0.58335,19
0.10741,0.20643,29
0.17599,0.59,35
0.32781,0.89641,36
0.12562,0.28108,32
0.85715,0.06867,28
0.84386,0.85458,21
0.89263,0.8073,15
0.092952,0.58357,19
0.99551,0.73287,17
0.28471,0.014553,24
0.24362,0.83964,33
0.42928,0.20265,30
0.093857,0.58513,19
0.89333,0.80731,15
0.10682,0.20772,29
0.11714,0.27933,32
0.84067,0.85369,21
0.33671,0.53981,5
0.85665,0.066326,28
0.4,0.46448,34
0.092777,0.58282,19
0.12573,0.27524,32
0.85776,0.067687,28
0.3337,0.89755,36
0.87902,0.95971,39
0.0919,0.58423,19
0.84197,0.85502,21
0.26394,0.021169,24
0.80826,0.010971,14
0.24147,0.83777,33
0.85979,0.068848,28
0.10264,0.20655,29
0.42406,0.20483,30
0.092029,0.58465,19
0.84326,0.85393,21
0.24401,0.84066,33
0.091592,0.5856,19
0.1189,0.28648,32
0.14398,0.37382,1
0.92124,0.34373,22
0.85848,0.067994,28
0.34633,0.8956,36
0.27363,0.0012679,24
0.091089,0.58267,19
0.43241,0.21281,30
0.85751,0.067221,28
0.2713,0.0027214,0
0.842,0.8543,21
0.24157,0.83844,33
0.10667,0.20847,29
0.11679,0.28071,32
0.091894,0.58426,19
0.80733,0.78661,6
0.17512,0.59104,35
0.33768,0.53821,5
0.84393,0.85319,21
0.096742,0.589,19
0.24158,0.83882,33
0.33247,0.89585,36
0.11904,0.2789,32
0.39891,0.46421,34
0.43175,0.21001,30
0.85677,0.068342,28
0.30137,2.263e-05,24
0.10631,0.20771,29
0.091827,0.58375,19
0.11894,0.2824,32
0.84305,0.85443,21
0.85985,0.067621,28
0.99519,0.73255,17
0.80379,0.014782,14
0.090338,0.58556,19
0.11806,0.27549,32
0.87843,0.95808,39
0.11342,0.27503,32
0.24257,0.84071,33
0.096328,0.58535,19
0.43017,0.20917,30
0.84179,0.85532,21
0.10533,0.20464,29
0.33426,0.90117,36
0.3062,0.023181,24
0.85729,0.068531,28
0.08941,0.58554,19
0.89073,0.084609,0
0.11984,0.27832,32
0.85854,0.066439,28
0.8422,0.85306,21
0.24264,0.84163,33
0.14534,0.374,1
0.095411,0.58123,19
0.42947,0.20431,30
0.90441,0.35449,22
0.33622,0.53624,5
0.27918,0.015753,24
0.85727,0.066142,28
0.092935,0.58357,19
0.11283,0.2819,32
0.10645,0.20687,29
0.34127,0.8954,36
0.84366,0.85536,21
0.40072,0.46348,34
0.11934,0.28052,32
0.096526,0.5855,19
0.8077,0.78883,6
0.24285,0.84138,33
0.85728,0.067586,28
0.80431,0.014342,14
0.42919,0.20953,30
0.84108,0.85253,21
0.17786,0.59397,35
0.095548,0.58227,19
0.85992,0.067361,28
0.29411,0.0016118,24
0.1101,0.28148,32
0.091918,0.58481,19
0.34725,0.89137,36
0.84205,0.85447,21
0.10677,0.2077,29
0.18198,0.21796,0
0.11882,0.27957,32
0.24241,0.8396,33
0.093704,0.58228,19
0.43216,0.20881,30
0.99239,0.7323,17
0.85714,0.067573,28
0.87828,0.9582,39
0.090791,0.58687,19
0.84364,0.85379,21
0.11573,0.28103,32
0.28624,0.010903,24
0.3332,0.53821,5
0.34236,0.89028,36
0.090899,0.58662,19
0.92411,0.3242,22
0.24455,0.83995,33
0.14662,0.37251,1
0.84169,0.85587,21
0.85936,0.068042,28
0.11837,0.27882,32
0.092554,0.58568,19
0.80633,0.0099494,14
0.42422,0.20641,30
0.40033,0.4637,34
0.28744,-0.0061441,24
0.091055,0.58509,19
0.84295,0.85587,21
0.11191,0.28531,32
0.85852,0.07017,28
0.33789,0.89828,36
0.24472,0.83992,33
0.091063,0.58467,19
0.11628,0.27991,32
0.80448,0.77664,6
0.14242,0.38909,0
0.84274,0.85441,21
0.85877,0.069205,28
0.42305,0.20387,30
0.12289,0.27681,32
0.091421,0.58453,19
0.17795,0.59418,35
0.27266,0.021146,24
0.092104,0.5831,19
0.34455,0.89605,36
0.84125,0.85394,21
0.24677,0.84046,33
0.12443,0.28166,32
0.85758,0.070149,28
0.091243,0.58371,19
0.33658,0.53562,5
0.43259,0.2068,30
0.92162,0.3403,22
0.12194,0.28176,32
0.84325,0.85555,21
0.090823,0.58248,19
0.80908,0.011034,14
0.87844,0.95831,39
0.24289,0.84151,33
0.99261,0.73465,17
0.30321,0.011885,24
0.40118,0.46388,34
0.85685,0.067991,28
0.090773,0.58386,19
0.34051,0.90034,36
0.12168,0.28735,32
0.8416,0.85609,21
0.14369,0.37354,1
0.42936,0.21009,30
0.12344,0.27799,32
0.09289,0.5841,19
0.24711,0.83915,33
0.66317,0.85091,0
0.8577,0.066618,28
0.091054,0.5847,19
0.84136,0.85498,21
0.29854,0.017954,24
0.33395,0.90472,36
0.85714,0.067879,28
0.091574,0.58471,19
0.80731,0.79566,6
0.24627,0.83914,33
0.92403,0.78313,26
0.43167,0.20755,30
0.84342,0.85373,21
0.091807,0.58192,19
0.33495,0.53919,5
0.17316,0.59155,35
0.30101,0.0057248,24
0.38218,0.71562,2
0.094022,0.58384,19
0.80879,0.015796,14
0.92284,0.78478,26
0.85756,0.068542,28
0.84309,0.85308,21
0.91554,0.35513,22
0.33883,0.90262,36
0.090233,0.58564,19
0.40155,0.46409,34
0.24164,0.84013,33
0.85716,0.067885,28
0.42522,0.20935,30
0.84343,0.85582,21
0.089937,0.58641,19
0.37636,0.78544,0
0.92384,0.78405,26
0.28235,-0.0026882,24
0.87837,0.95804,39
0.85808,0.069265,28
0.38552,0.7117,2
0.24506,0.84052,33
0.092426,0.58363,19
0.99455,0.73392,17
0.34364,0.90417,36
0.84167,0.8546,21
0.92294,0.78613,26
0.092416,0.58213,19
0.85872,0.068132,28
0.43153,0.21094,30
0.090119,0.58552,19
0.14517,0.37337,1
0.84146,0.85538,21
0.30717,0.018654,24
0.33649,0.53729,5
0.37654,0.721,2
0.85875,0.069195,28
0.92233,0.78483,26
0.24192,0.84259,33
0.093207,0.58223,19
0.33363,0.89558,36
0.80397,0.014464,14
0.81352,0.78405,6
0.85805,0.069738,28
0.842,0.85585,21
0.091867,0.58457,19
0.42233,0.20733,30
0.92242,0.78484,26
0.9338,0.33896,22
0.39939,0.46301,34
0.093169,0.58419,19
0.29386,0.019302,24
0.36555,0.71038,2
0.1772,0.59495,35
0.4014,0.58691,0
0.24451,0.84175,33
0.84345,0.85433,21
0.85803,0.068109,28
0.091332,0.58398,19
0.33278,0.88894,36
0.92484,0.78541,26
0.24346,0.83863,33
0.42473,0.2125,30
0.85967,0.066965,28
0.093664,0.58366,19
0.84263,0.85623,21
0.39267,0.72963,2
0.87829,0.95843,39
0.24576,0.84007,33
0.28707,-0.0079065,24
0.092366,0.58509,19
0.92507,0.78303,26
0.33417,0.53446,5
0.84085,0.8541,21
0.34414,0.90414,36
0.092696,0.58285,19
0.99401,0.73277,17
0.85745,0.067892,28
0.43221,0.20887,30
0.80389,0.010592,14
0.37941,0.70757,2
0.09032,0.58255,19
0.92462,0.78354,26
0.84283,0.85315,21
0.24472,0.83953,33
0.46799,0.81939,0
0.27545,-0.0069955,24
0.093097,0.58349,19
0.14393,0.37375,1
0.40221,0.46452,34
0.85847,0.069577,28
0.24285,0.83861,33
0.33103,0.89381,36
0.4325,0.20805,30
0.84416,0.85533,21
0.091948,0.58446,19
0.92379,0.78352,26
0.39796,0.70915,2
0.92464,0.34122,22
0.81124,0.78904,6
0.85835,0.068103,28
0.089653,0.58502,19
0.84216,0.85417,21
0.17351,0.59337,35
0.28638,0.015867,24
0.85706,0.06897,28
0.093531,0.58567,19
0.9237,0.78271,26
0.34003,0.89537,36
0.24241,0.83956,33
0.42618,0.2126,30
0.33656,0.53973,5
0.40319,0.71783,2
0.84189,0.85402,21
0.092741,0.58759,19
0.87859,0.9588,39
0.80947,0.012593,14
0.0905,0.5838,19
0.92345,0.78389,26
0.85868,0.069706,28
0.2856,0.014433,24
0.84199,0.85511,21
0.094393,0.58398,19
0.33845,0.89649,36
0.24248,0.83987,33
0.38341,0.71884,2
0.4271,0.2112,30
0.99359,0.73204,17
0.94607,0.4063,0
0.92235,0.785,26
0.40225,0.46198,34
0.093297,0.58518,19
0.84255,0.85444,21
0.85924,0.06962,28
0.091819,0.5832,19
0.28352,0.016135,24
0.92183,0.78348,26
0.91874,0.33946,22
0.85675,0.068279,28
0.84382,0.8555,21
0.24282,0.84,33
0.089332,0.58383,19
0.38328,0.71784,2
0.32851,0.89306,36
0.4221,0.21135,30
0.14421,0.37593,1
0.85683,0.068753,28
0.92083,0.78525,26
0.33662,0.53415,5
0.23969,0.84104,33
0.09151,0.58487,19
0.804,0.78661,6
0.84241,0.85549,21
0.80751,0.010758,14
0.17293,0.59396,35
0.092903,0.58353,19
0.85787,0.068336,28
0.28516,0.014803,24
0.34118,0.89683,36
0.42901,0.2065,30
0.38545,0.72204,2
0.84363,0.85275,21
0.92265,0.78522,26
0.8573,0.067432,28
0.091769,0.58529,19
0.24199,0.84023,33
0.87855,0.9584,39
0.091306,0.5835,19
0.84251,0.85188,21
0.3989,0.46357,34
0.92208,0.78393,26
0.2859,0.038879,24
0.98483,0.37259,0
0.37615,0.71518,2
0.85917,0.067765,28
0.24355,0.8394,33
0.091995,0.58271,19
0.33808,0.89643,36
0.4267,0.20922,30
0.84206,0.8532,21
0.09342,0.58472,19
0.99334,0.73356,17
0.92234,0.78226,26
0.91541,0.3433,22
0.24367,0.83899,33
0.33522,0.53914,5
0.85763,0.06697,28
0.09512,0.58215,19
0.36198,0.71183,2
0.27534,-0.001487,24
0.80426,0.011154,14
0.84109,0.85489,21
0.42636,0.20902,30
0.33865,0.89701,36
0.092915,0.58662,19
0.24331,0.84002,33
0.85727,0.068006,28
0.92437,0.78423,26
0.84089,0.85374,21
0.094902,0.58575,19
0.14518,0.37405,1
0.85955,0.067804,28
0.24389,0.8406,33
0.80433,0.78702,6
0.38006,0.7179,2
0.17773,0.5938,35
0.27796,0.023953,24
0.090308,0.58646,19
0.42944,0.20308,30
0.9225,0.78585,26
0.85867,0.067637,28
0.84209,0.85381,21
0.1848,0.85591,0
0.40109,0.46405,34
0.34426,0.89713,36
0.090189,0.584,19
0.87895,0.95781,39
0.092071,0.58446,19
0.84317,0.85379,21
0.92489,0.78395,26
0.39226,0.72768,2
0.29242,0.0080114,24
0.2439,0.83955,33
0.85774,0.067864,28
0.91437,0.36558,22
0.33448,0.53381,5
0.42255,0.20692,30
0.091431,0.58484,19
0.80404,0.013825,14
0.84195,0.85436,21
0.9251,0.78231,26
0.34007,0.89848,36
0.092238,0.58445,19
0.85692,0.067058,28
0.38769,0.72636,2
0.99248,0.73232,17
0.24377,0.84159,33
0.092865,0.58742,19
0.84309,0.8537,21
0.28427,0.015515,24
0.92299,0.78516,26
0.42517,0.20676,30
0.092523,0.58437,19
0.5166,0.59082,0
0.85832,0.066657,28
0.84272,0.85496,21
0.33658,0.89237,36
0.92539,0.78387,26
0.09177,0.58391,19
0.40058,0.46413,34
0.24439,0.83919,33
0.37747,0.71417,2
0.8011,0.79161,6
0.8577,0.068367,28
0.09041,0.58476,19
0.28404,0.013576,24
0.18018,0.59509,35
0.13949,0.37285,1
0.84184,0.85391,21
0.42997,0.20664,30
0.92338,0.78267,26
0.33375,0.53771,5
0.87884,0.95826,39
0.24458,0.84065,33
0.093291,0.58168,19
0.85642,0.067058,28
0.81054,0.014599,14
0.33735,0.89987,36
0.84351,0.85196,21
0.91695,0.34351,22
0.092617,0.5872,19
0.3759,0.71883,2
0.92509,0.78593,26
0.26375,0.01282,24
0.090175,0.5873,19
0.43138,0.2049,30
0.85711,0.069041,28
0.8423,0.85379,21
0.24287,0.83787,33
0.090271,0.58126,19
0.92546,0.78544,26
0.33559,0.89603,36
0.38435,0.71659,2
0.087629,0.58526,19
0.84209,0.85569,21
0.99345,0.73565,17
0.85814,0.069434,28
0.40163,0.46262,34
0.43213,0.21068,30
0.29605,0.0020934,24
0.092105,0.58542,19
0.2451,0.83914,33
0.71567,0.24487,0
0.92107,0.78321,26
0.84283,0.85381,21
0.80868,0.014184,14
0.33629,0.53763,5
0.092894,0.58125,19
0.33863,0.90384,36
0.85918,0.068995,28
0.36902,0.73211,2
0.2464,0.8422,33
0.090948,0.58482,19
0.80431,0.78213,6
0.42878,0.20741,30
0.84271,0.85387,21
0.17655,0.59404,35
0.85858,0.068186,28
0.9237,0.78427,26
0.26652,0.01403,24
0.91729,0.33763,22
0.095309,0.5847,19
0.87775,0.95814,39
0.84404,0.85454,21
0.1448,0.37363,1
0.089489,0.58503,19
0.92247,0.78352,26
0.24095,0.84501,33
0.33388,0.89849,36
0.85783,0.068748,28
0.38427,0.73804,2
0.42489,0.21208,30
0.092602,0.58579,19
0.84133,0.85546,21
0.28492,0.02117,24
0.92266,0.78298,26
0.24539,0.83919,33
0.54822,0.57192,0
0.39983,0.46171,34
0.090322,0.58508,19
0.85801,0.068976,28
0.84301,0.85355,21
0.81,0.0097461,14
0.3354,0.53643,5
0.09135,0.58424,19
0.37761,0.71584,2
0.43027,0.20244,30
0.34624,0.89519,36
0.9254,0.78519,26
0.99453,0.7331,17
0.092859,0.58505,19
0.28572,0.013776,24
0.24006,0.8388,33
0.84247,0.85377,21
0.85927,0.068517,28
0.092228,0.58451,19
0.92347,0.78212,26
0.85843,0.066754,28
0.89993,0.35195,22
0.091961,0.58491,19
0.37894,0.69537,2
0.84294,0.85559,21
0.42982,0.20906,30
0.80295,0.78492,6
0.33937,0.90165,36
0.17648,0.59479,35
0.27912,0.013049,24
0.85848,0.066983,28
0.24295,0.83895,33
0.09076,0.58457,19
0.87784,0.9581,39
0.92241,0.78368,26
0.84447,0.85581,21
0.091707,0.58468,19
0.39908,0.46182,34
0.37514,0.71049,2
0.33388,0.53833,5
0.14644,0.37172,1
0.093551,0.58603,19
0.80423,0.0095562,14
0.92559,0.78244,26
0.4245,0.21297,30
0.85832,0.068698,28
0.84318,0.85385,21
0.3397,0.89709,36
0.24211,0.83979,33
0.47419,0.092022,0
0.27035,-0.0026034,24
0.09292,0.58462,19
0.84346,0.85367,21
0.093906,0.58378,19
0.8583,0.069405,28
0.9213,0.78385,26
0.36694,0.73388,2
0.90777,0.35644,22
0.42628,0.20321,30
0.85672,0.068084,28
0.24197,0.83909,33
0.091948,0.58447,19
0.34316,0.88717,36
0.99374,0.73147,17
0.84403,0.8568,21
0.28895,0.013414,24
0.090439,0.58325,19
0.92333,0.78208,26
0.24421,0.84006,33
