@relation scenarioA_data_3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35}

@data
0.092469,0.50955,6
0.73186,0.93241,33
0.71529,0.68702,32
0.63595,0.62513,15
0.85656,1.0101,0
0.53558,0.67994,10
0.39467,0.078254,2
0.69531,0.74137,30
0.99574,0.49823,25
0.90746,0.5764,16
0.68826,0.34961,3
0.75363,0.75429,1
0.069923,0.015893,14
0.71545,0.68512,32
0.41337,0.33788,26
0.39397,0.07884,2
0.093286,0.51711,6
0.90286,0.57069,16
0.69539,0.74156,30
0.07294,0.18013,18
0.24448,0.69894,0
0.73233,0.93109,33
0.63551,0.62529,15
0.53312,0.67955,10
0.88913,0.37142,8
0.89325,0.56505,16
0.71651,0.68654,32
0.68862,0.34955,3
0.39425,0.078666,2
0.69549,0.74124,30
0.086191,0.51555,6
0.41112,0.33811,26
0.9022,0.56681,16
0.40581,0.80149,22
0.45711,0.82255,28
0.7152,0.68646,32
0.50603,0.48059,9
0.16079,0.99579,29
0.39397,0.079771,2
0.69518,0.7416,30
0.030722,0.46829,31
0.53518,0.67837,10
0.63584,0.62484,15
0.66327,0.63933,0
0.73191,0.93065,33
0.086567,0.51412,6
0.9001,0.56853,16
0.68835,0.34875,3
0.71887,0.68668,32
0.99595,0.49823,25
0.9045,0.57608,16
0.75325,0.75474,1
0.69539,0.74149,30
0.39497,0.079464,2
0.71836,0.68426,32
0.4112,0.33894,26
0.89595,0.56957,16
0.086915,0.51501,6
0.39643,0.59844,0
0.53949,0.67801,10
0.90612,0.57319,16
0.63583,0.62542,15
0.69585,0.74134,30
0.71685,0.68635,32
0.89238,0.3723,8
0.39367,0.081094,2
0.093726,0.51354,6
0.68806,0.34872,3
0.8986,0.57647,16
0.41146,0.34363,26
0.06155,0.016166,14
0.71746,0.68573,32
0.69554,0.74121,30
0.73167,0.93207,33
0.073722,0.18249,18
0.53457,0.68091,10
0.5633,0.61059,0
0.90008,0.56922,16
0.093068,0.51273,6
0.63587,0.62453,15
0.030125,0.46726,31
0.71669,0.68797,32
0.69566,0.74129,30
0.16181,0.99834,29
0.90972,0.57791,16
0.39453,0.078049,2
0.41031,0.3411,26
0.50596,0.4807,9
0.99492,0.49808,25
0.7199,0.68667,32
0.094196,0.51701,6
0.68966,0.34865,3
0.89837,0.57914,16
0.75332,0.75431,1
0.45419,0.82127,28
0.53543,0.67734,10
0.40521,0.80408,22
0.69529,0.74147,30
0.12961,0.54796,0
0.3938,0.077239,2
0.63581,0.62515,15
0.90632,0.57423,16
0.71727,0.68608,32
0.087352,0.51299,6
0.88931,0.37225,8
0.41536,0.34615,26
0.69523,0.7413,30
0.68847,0.34821,3
0.90472,0.58188,16
0.71722,0.68803,32
0.53464,0.67981,10
0.92787,0.74416,0
0.08708,0.51635,6
0.63537,0.6254,15
0.69574,0.74129,30
0.89831,0.57384,16
0.39428,0.079175,2
0.41206,0.33809,26
0.71766,0.68441,32
0.030675,0.46748,31
0.068187,0.014303,14
0.093252,0.51671,6
0.90247,0.57009,16
0.71831,0.68519,32
0.68965,0.34957,3
0.99488,0.498,25
0.69532,0.74133,30
0.072388,0.18077,18
0.30824,0.66229,0
0.53449,0.679,10
0.16201,0.99782,29
0.90086,0.57609,16
0.75293,0.75477,1
0.63596,0.62475,15
0.39403,0.078767,2
0.50598,0.48004,9
0.41216,0.33856,26
0.087239,0.51737,6
0.71444,0.68607,32
0.69543,0.74141,30
0.8935,0.56814,16
0.46181,0.82243,28
0.88843,0.37103,8
0.53601,0.6783,10
0.90234,0.56998,16
0.70451,0.91634,0
0.08175,0.51512,6
0.71665,0.68581,32
0.69542,0.74125,30
0.40404,0.80228,22
0.63546,0.6248,15
0.90338,0.58104,16
0.68847,0.34947,3
0.3947,0.078754,2
0.41083,0.33814,26
0.71902,0.68773,32
0.088105,0.51698,6
0.031049,0.46831,31
0.39395,0.078328,2
0.9039,0.57595,16
0.69563,0.7417,30
0.90413,0.53529,0
0.53353,0.67791,10
0.71496,0.68889,32
0.68849,0.34828,3
0.99603,0.49762,25
0.41073,0.34101,26
0.90068,0.57286,16
0.71575,0.68606,32
0.63538,0.62541,15
0.094754,0.51284,6
0.75288,0.75441,1
0.69549,0.74141,30
0.16072,0.99627,29
0.90427,0.57522,16
0.06938,0.015828,14
0.39497,0.077942,2
0.71619,0.68496,32
0.53539,0.67871,10
0.51538,0.053274,0
0.086252,0.51773,6
0.07482,0.18146,18
0.68949,0.34818,3
0.88879,0.37059,8
0.50613,0.47993,9
0.69524,0.74134,30
0.39402,0.078332,2
0.89821,0.57295,16
0.41452,0.33859,26
0.46439,0.82152,28
0.71551,0.68817,32
0.63538,0.62459,15
0.69575,0.74157,30
0.095782,0.50769,6
0.39425,0.079232,2
0.71727,0.68555,32
0.89909,0.57627,16
0.5367,0.68025,10
0.031392,0.46824,31
0.61648,0.76007,0
0.68785,0.34944,3
0.39493,0.078781,2
0.90501,0.56972,16
0.40638,0.80288,22
0.41403,0.34037,26
0.69559,0.74135,30
0.63583,0.62536,15
0.090421,0.52113,6
0.71512,0.68571,32
0.99519,0.49928,25
0.75278,0.75425,1
0.90033,0.57535,16
0.53487,0.67924,10
0.69532,0.74138,30
0.71846,0.68717,32
0.72716,0.66938,0
0.087897,0.51175,6
0.39293,0.078727,2
0.16126,0.99619,29
0.90449,0.57399,16
0.88758,0.36878,8
0.41234,0.34163,26
0.63593,0.62518,15
0.71636,0.68155,32
0.90417,0.57369,16
0.68959,0.34875,3
0.69549,0.74133,30
0.06371,0.018007,14
0.087298,0.51506,6
0.50631,0.4801,9
0.53444,0.67789,10
0.71841,0.68714,32
0.90358,0.57566,16
0.78105,0.60545,0
0.39645,0.079618,2
0.075456,0.18038,18
0.69526,0.74131,30
0.030098,0.46825,31
0.41078,0.34063,26
0.63546,0.62518,15
0.90417,0.57365,16
0.46245,0.8105,28
0.6899,0.34963,3
0.71671,0.68495,32
0.089296,0.51689,6
0.69548,0.74138,30
0.75375,0.75446,1
0.53267,0.67991,10
0.99593,0.49821,25
0.90013,0.57063,16
0.39605,0.078126,2
0.82341,0.48826,0
0.71719,0.68733,32
0.68991,0.34848,3
0.094666,0.51485,6
0.89362,0.56485,16
0.69523,0.74172,30
0.4057,0.8026,22
0.41167,0.34091,26
0.63541,0.62478,15
0.72009,0.68807,32
0.90353,0.5733,16
0.16191,0.99537,29
0.39405,0.081172,2
0.88816,0.37067,8
0.53279,0.67923,10
0.28823,0.11919,0
0.68948,0.34952,3
0.086298,0.51362,6
0.6956,0.74117,30
0.89384,0.57158,16
0.71686,0.68607,32
0.41118,0.34106,26
0.63589,0.62525,15
0.90455,0.57363,16
0.029811,0.46788,31
0.50588,0.47974,9
0.68967,0.35001,3
0.69538,0.74134,30
0.08691,0.51418,6
0.39333,0.078081,2
0.061748,0.016797,14
0.53484,0.67881,10
0.7145,0.68776,32
0.25941,0.51534,0
0.90766,0.57507,16
0.99591,0.4981,25
0.75287,0.75496,1
0.092858,0.51018,6
0.69565,0.74131,30
0.41223,0.33714,26
0.63521,0.62481,15
0.073053,0.18196,18
0.71473,0.68582,32
0.6884,0.34981,3
0.3962,0.0771,2
0.89384,0.57866,16
0.45796,0.82401,28
0.088836,0.51774,6
0.69533,0.74125,30
0.5344,0.678,10
0.88893,0.3712,8
0.27352,0.75618,0
0.39357,0.080059,2
0.90382,0.5804,16
0.71896,0.68558,32
0.41258,0.33847,26
0.16071,0.99595,29
0.63527,0.62466,15
0.089227,0.51725,6
0.69585,0.74136,30
0.6897,0.34947,3
0.40633,0.80189,22
0.90426,0.5767,16
0.39475,0.077359,2
0.71021,0.68472,32
0.030193,0.46747,31
0.53449,0.68078,10
0.71723,0.68717,32
0.69538,0.74127,30
0.89738,0.58247,16
0.22345,0.84011,0
0.093953,0.5102,6
0.39547,0.078437,2
0.41532,0.34394,26
0.50577,0.47985,9
0.75284,0.75443,1
0.99504,0.49796,25
0.63529,0.62468,15
0.90479,0.57278,16
0.71737,0.68618,32
0.69552,0.74138,30
0.068498,0.015412,14
0.53418,0.67972,10
0.39381,0.078285,2
0.68856,0.34873,3
0.82411,0.31426,0
0.091869,0.51467,6
0.71758,0.68691,32
0.39439,0.078696,2
0.90043,0.58046,16
0.41236,0.33989,26
0.69541,0.74172,30
0.88815,0.37205,8
0.46113,0.82372,28
0.076637,0.18271,18
0.63583,0.62521,15
0.090475,0.51634,6
0.71665,0.68583,32
0.91021,0.57478,16
0.5341,0.67969,10
0.69561,0.74177,30
0.071612,0.94146,0
0.16088,0.99778,29
0.030827,0.46819,31
0.68837,0.3484,3
0.39462,0.077982,2
0.71738,0.68691,32
0.094991,0.51047,6
0.41068,0.34016,26
0.9014,0.58058,16
0.69508,0.74138,30
0.75325,0.75414,1
0.40563,0.80207,22
0.63605,0.6248,15
0.90194,0.56916,16
0.53534,0.67962,10
0.99519,0.49883,25
0.71719,0.68675,32
0.68856,0.34854,3
0.39574,0.078768,2
0.092646,0.51238,6
0.74678,0.57849,0
0.50595,0.47991,9
0.41606,0.3383,26
0.69525,0.74132,30
0.71826,0.68611,32
0.90019,0.56921,16
0.065779,0.018028,14
0.90388,0.5789,16
0.53328,0.6785,10
0.091774,0.51271,6
0.68838,0.34848,3
0.63598,0.62519,15
0.69575,0.74138,30
0.71718,0.68767,32
0.88773,0.37185,8
0.3937,0.077821,2
0.3815,0.50378,0
0.90179,0.57231,16
0.41163,0.3404,26
0.030366,0.46752,31
0.085298,0.51247,6
0.69545,0.74141,30
0.46616,0.81147,28
0.71669,0.68675,32
0.688,0.3498,3
0.16081,0.99624,29
0.53363,0.67862,10
0.90532,0.57157,16
0.073525,0.1813,18
0.39311,0.078277,2
0.63551,0.62519,15
0.75293,0.75436,1
0.20319,0.059257,0
0.69525,0.7413,30
0.092108,0.51228,6
0.99584,0.49803,25
0.41268,0.33948,26
0.90516,0.5788,16
0.7154,0.69006,32
0.71592,0.68615,32
0.68863,0.3501,3
0.69537,0.74134,30
0.090871,0.51629,6
0.53302,0.67843,10
0.8992,0.57482,16
0.50597,0.48011,9
0.86734,0.30372,0
0.40625,0.80192,22
0.63601,0.62516,15
0.71574,0.68727,32
0.88977,0.37066,8
0.41612,0.33991,26
0.086635,0.51389,6
0.69521,0.74137,30
0.90649,0.57553,16
0.3961,0.077948,2
0.71833,0.68821,32
0.029632,0.46786,31
0.39358,0.077563,2
0.064794,0.017969,14
0.53587,0.67823,10
0.68831,0.34833,3
0.8985,0.57001,16
0.69549,0.74138,30
0.88671,0.37807,0
0.71602,0.68579,32
0.4122,0.33882,26
0.08719,0.51487,6
0.63538,0.62517,15
0.45367,0.82194,28
0.90437,0.57978,16
0.7533,0.75422,1
0.71685,0.68497,32
0.16144,0.9961,29
0.99581,0.49897,25
0.69561,0.74148,30
0.39447,0.077682,2
0.89794,0.56953,16
0.71609,0.68805,32
0.084308,0.51634,6
0.68844,0.34846,3
0.53556,0.67939,10
0.073415,0.59884,0
0.076947,0.18239,18
0.4134,0.34507,26
0.90502,0.5789,16
0.69552,0.74152,30
0.63607,0.62475,15
0.086853,0.51101,6
0.71521,0.68517,32
0.89848,0.57716,16
0.88953,0.36887,8
0.50634,0.48031,9
0.71594,0.68567,32
0.69557,0.74136,30
0.89762,0.57888,16
0.53356,0.6799,10
0.030554,0.46858,31
0.39376,0.078697,2
0.1147,0.6741,0
0.68946,0.34967,3
0.41188,0.33847,26
0.094629,0.51738,6
0.71655,0.68747,32
0.40449,0.80147,22
0.89813,0.57588,16
0.63585,0.62514,15
0.39505,0.079497,2
0.69542,0.74151,30
0.75286,0.75437,1
0.7186,0.68595,32
0.99585,0.49877,25
0.087959,0.51659,6
0.5333,0.67948,10
0.063147,0.015746,14
0.88838,0.97192,5
0.90154,0.57111,16
0.6137,0.48078,0
0.41289,0.33642,26
0.69539,0.74134,30
0.159,0.9957,29
0.68849,0.34872,3
0.71526,0.68432,32
0.889,0.96962,5
0.89496,0.57553,16
0.39532,0.077654,2
0.087299,0.51354,6
0.46371,0.81123,28
0.63591,0.62514,15
0.88789,0.96963,5
0.71651,0.68559,32
0.6953,0.74124,30
0.39543,0.078051,2
0.53397,0.68009,10
0.90322,0.56921,16
0.75111,0.9318,0
0.88856,0.37083,8
0.41055,0.34177,26
0.71648,0.68699,32
0.029815,0.46786,31
0.88955,0.9728,5
0.091106,0.51721,6
0.074283,0.18094,18
0.68825,0.34857,3
0.89965,0.57508,16
0.69582,0.74149,30
0.50604,0.48054,9
0.63519,0.62535,15
0.88954,0.97169,5
0.89855,0.57624,16
0.39322,0.078125,2
0.53793,0.67763,10
0.75323,0.75513,1
0.71639,0.68332,32
0.73759,0.86895,0
0.69591,0.7416,30
0.088233,0.51027,6
0.99514,0.49815,25
0.41085,0.34276,26
0.90175,0.57061,16
0.68869,0.34876,3
0.88936,0.97161,5
0.40535,0.80176,22
0.39419,0.077973,2
0.69525,0.74127,30
0.63582,0.6248,15
0.53464,0.67826,10
0.89904,0.58238,16
0.092023,0.51812,6
0.39391,0.078861,2
0.16062,0.99783,29
0.69384,1.0915,0
0.066518,0.014731,14
0.41322,0.34212,26
0.90935,0.56864,16
0.88861,0.36955,8
0.4655,0.81688,28
0.087267,0.5095,6
0.6956,0.74144,30
0.88971,0.97025,5
0.031009,0.46745,31
0.68957,0.34975,3
0.89609,0.57425,16
0.534,0.67988,10
0.63591,0.62482,15
0.88986,0.972,5
0.69531,0.7414,30
0.090217,0.52075,6
0.90518,0.57807,16
0.15483,0.26968,0
0.41249,0.33906,26
0.39465,0.080096,2
0.75281,0.75423,1
0.99578,0.49821,25
0.50576,0.48028,9
0.89966,0.5796,16
0.88963,0.97004,5
0.073977,0.18575,18
0.08917,0.51526,6
0.69552,0.7412,30
0.90047,0.57967,16
0.53311,0.67922,10
0.63543,0.62527,15
0.39339,0.078042,2
0.8878,0.97181,5
0.41114,0.33617,26
0.81963,0.61478,0
0.09352,0.51479,6
0.90803,0.57261,16
0.68831,0.34992,3
0.6957,0.74174,30
0.88854,0.97277,5
0.15857,0.9959,29
0.40718,0.80147,22
0.39445,0.078294,2
0.90283,0.57026,16
0.89035,0.37201,8
0.53397,0.67849,10
0.091902,0.51217,6
0.63604,0.6252,15
0.69556,0.74133,30
0.030315,0.46735,31
0.063282,0.013555,14
0.45693,0.82013,28
0.41201,0.33787,26
0.79772,1.059,0
0.90029,0.57184,16
0.88936,0.97006,5
0.39626,0.07754,2
0.68941,0.3487,3
0.75271,0.75484,1
0.91346,0.57204,16
0.69531,0.74157,30
0.99505,0.4989,25
0.093479,0.50989,6
0.89022,0.97106,5
0.53377,0.67957,10
0.63551,0.62516,15
0.90274,0.57044,16
0.41131,0.34152,26
0.50595,0.48012,9
0.69527,0.74152,30
0.13588,0.8158,0
0.88879,0.96951,5
0.39512,0.07761,2
0.8955,0.57829,16
0.090346,0.51634,6
0.68983,0.34975,3
0.88976,0.97095,5
0.07479,0.18106,18
0.69529,0.74135,30
0.53399,0.6776,10
0.90238,0.57775,16
0.63584,0.62526,15
0.093242,0.51162,6
0.88921,0.36962,8
0.41467,0.33855,26
0.057097,0.39037,0
0.030961,0.4684,31
0.16104,0.99781,29
0.39474,0.07984,2
0.69528,0.74169,30
0.89906,0.57513,16
0.88869,0.96944,5
0.68811,0.34816,3
0.093116,0.51688,6
0.75293,0.75434,1
0.99616,0.49888,25
0.88973,0.97085,5
0.46158,0.8232,28
0.53576,0.67782,10
0.40451,0.8029,22
0.89952,0.57354,16
0.39417,0.078429,2
0.69537,0.7416,30
0.41072,0.33668,26
0.6362,0.62521,15
0.064779,0.012577,14
0.49741,0.8342,0
0.90098,0.57214,16
0.88764,0.96971,5
0.08548,0.51404,6
0.69551,0.74156,30
0.88851,0.9692,5
0.90682,0.5739,16
0.6882,0.34872,3
0.5058,0.47997,9
0.53632,0.67936,10
0.63587,0.62467,15
0.4133,0.33856,26
0.094895,0.51103,6
0.48798,0.48567,0
0.39427,0.079356,2
0.69551,0.74117,30
0.88988,0.97103,5
0.88824,0.3694,8
0.89779,0.57341,16
0.030662,0.46845,31
0.39638,0.077967,2
0.07454,0.18127,18
0.16199,0.99793,29
0.091827,0.51477,6
0.53388,0.67888,10
0.69553,0.74167,30
0.8879,0.97004,5
0.41253,0.33979,26
0.68965,0.35007,3
0.99581,0.49893,25
0.90533,0.56943,16
0.75339,0.7543,1
0.63586,0.62531,15
0.56172,0.36312,0
0.90117,0.56956,16
0.88982,0.97197,5
0.69534,0.74129,30
0.091414,0.51179,6
0.39459,0.077468,2
0.90279,0.5799,16
0.39407,0.078517,2
0.533,0.6787,10
0.88942,0.97121,5
0.41234,0.33842,26
0.45706,0.82196,28
0.63539,0.62527,15
0.63621,0.48919,0
0.69531,0.74123,30
0.6895,0.34813,3
0.063946,0.018733,14
0.90691,0.56988,16
0.40614,0.80327,22
0.88693,0.97102,5
0.0901,0.51085,6
0.50613,0.48,9
0.89659,0.58269,16
0.031017,0.46893,31
0.88759,0.37002,8
0.69541,0.74129,30
0.5342,0.67934,10
0.88748,0.97067,5
0.41104,0.34221,26
0.89954,0.5716,16
0.39344,0.078069,2
0.089892,0.50815,6
0.26394,0.072263,0
0.63544,0.62513,15
0.99619,0.49879,25
0.75294,0.75498,1
0.69536,0.74143,30
0.89744,0.56736,16
0.68941,0.34966,3
0.15849,0.99793,29
0.087376,0.50881,6
0.9036,0.57698,16
0.075274,0.1807,18
0.89078,0.97121,5
0.53341,0.67775,10
0.41194,0.3375,26
0.69511,0.74127,30
0.22431,0.8231,0
0.63533,0.6252,15
0.39475,0.080635,2
0.89895,0.57527,16
0.088255,0.51452,6
0.68834,0.34952,3
0.69577,0.7416,30
0.89812,0.57545,16
0.8881,0.96944,5
0.46156,0.81049,28
0.53361,0.68029,10
0.39414,0.078399,2
0.41164,0.3401,26
0.030975,0.46815,31
0.91014,0.57619,16
0.5782,0.74996,0
0.88844,0.37162,8
0.090286,0.51803,6
0.06993,0.016306,14
0.63538,0.62533,15
0.88812,0.97211,5
0.6953,0.74139,30
0.5058,0.47995,9
0.9959,0.49914,25
0.40567,0.80257,22
0.89531,0.56989,16
0.68953,0.34841,3
0.75322,0.75443,1
0.53443,0.67976,10
0.087481,0.51077,6
0.21823,0.69087,0
0.69579,0.74126,30
0.41143,0.34254,26
0.39344,0.080501,2
0.9008,0.57282,16
0.16235,0.99764,29
0.63593,0.62544,15
0.68977,0.34967,3
0.08283,0.5104,6
0.69558,0.74137,30
0.89976,0.57379,16
0.39354,0.077647,2
0.89034,0.97079,5
0.88936,0.97158,5
0.53589,0.6798,10
0.52207,0.33952,0
0.41091,0.33953,26
0.074314,0.18077,18
0.08589,0.51777,6
0.90676,0.57298,16
0.69523,0.74154,30
0.63549,0.62523,15
0.030083,0.46868,31
0.88938,0.37032,8
0.45692,0.81265,28
0.39735,0.078965,2
0.90142,0.58136,16
0.9959,0.4981,25
0.88731,0.97078,5
0.092552,0.51382,6
0.53606,0.67896,10
0.68994,0.34868,3
0.69535,0.74117,30
0.75288,0.75442,1
0.41163,0.34043,26
0.76946,0.20626,0
0.5059,0.48007,9
0.81149,0.42332,23
0.90645,0.57071,16
0.63595,0.62461,15
0.068729,0.016602,14
0.40582,0.80195,22
0.69518,0.74126,30
0.092502,0.5171,6
0.39664,0.078738,2
0.90274,0.57896,16
0.16066,0.99519,29
0.68998,0.34815,3
0.81074,0.42392,23
0.53418,0.67828,10
0.41356,0.34299,26
0.87777,0.86127,0
0.90542,0.57574,16
0.69515,0.74146,30
0.88797,0.97051,5
0.092495,0.51857,6
0.63551,0.62516,15
0.39469,0.078532,2
0.81121,0.42468,23
0.031301,0.46826,31
0.90499,0.56895,16
0.68818,0.35022,3
0.53504,0.6811,10
0.6957,0.74114,30
0.092918,0.50995,6
0.88857,0.37099,8
0.41156,0.34134,26
0.88947,0.96989,5
0.99593,0.49915,25
0.024813,0.89755,0
0.75331,0.75444,1
0.073459,0.18111,18
0.81157,0.42337,23
0.90374,0.57103,16
0.63583,0.62483,15
0.46144,0.81035,28
0.88779,0.97006,5
0.69561,0.74148,30
0.083612,0.51363,6
0.68869,0.34986,3
0.90246,0.57238,16
0.81075,0.42388,23
0.53742,0.67984,10
0.5063,0.48035,9
0.39567,0.077563,2
0.41633,0.34086,26
0.4981,0.18298,0
0.88655,0.9692,5
0.6955,0.74154,30
0.90663,0.57703,16
0.084329,0.52259,6
0.15848,0.99606,29
0.39527,0.078081,2
0.063021,0.016314,14
0.6359,0.62471,15
0.81063,0.42438,23
0.40451,0.80216,22
0.90284,0.57799,16
0.89066,0.97006,5
0.39437,0.077618,2
0.6956,0.74155,30
0.53615,0.679,10
0.41246,0.34083,26
0.09184,0.515,6
0.030383,0.46877,31
0.68946,0.34999,3
0.90569,0.57507,16
0.11903,0.70481,0
0.88747,0.37102,8
0.81137,0.42395,23
0.99521,0.49785,25
0.75269,0.75496,1
0.8876,0.97043,5
0.69522,0.74193,30
0.63607,0.62523,15
0.88796,0.9723,5
0.085809,0.51374,6
0.90904,0.57682,16
0.39578,0.078321,2
0.41256,0.33991,26
0.53931,0.67933,10
0.8112,0.42338,23
0.89816,0.57897,16
0.69563,0.74126,30
0.68969,0.34822,3
0.11094,0.72164,0
0.46687,0.81852,28
0.9,0.58517,16
0.088581,0.51619,6
0.88794,0.97059,5
0.072872,0.18254,18
0.39478,0.078053,2
0.63585,0.62521,15
0.81154,0.423,23
0.50621,0.48053,9
0.69528,0.74126,30
0.90257,0.57119,16
0.88834,0.97021,5
0.39474,0.078647,2
0.41188,0.33728,26
0.68958,0.34856,3
0.15925,0.99782,29
0.41633,0.19954,0
0.09172,0.51138,6
0.90886,0.5762,16
0.030736,0.46826,31
0.81127,0.4241,23
0.88894,0.96988,5
0.69533,0.74137,30
0.8887,0.36926,8
0.90537,0.57061,16
0.062793,0.017142,14
0.63539,0.62518,15
0.99589,0.49889,25
0.7528,0.75418,1
0.40522,0.8038,22
0.3945,0.07906,2
0.083438,0.51912,6
0.4116,0.34047,26
0.88928,0.97028,5
0.68954,0.34975,3
0.81061,0.42407,23
0.69525,0.74119,30
0.35495,0.78189,0
0.90632,0.57851,16
0.39444,0.08018,2
0.085995,0.51569,6
0.69558,0.74132,30
0.63598,0.6248,15
0.81165,0.42398,23
0.89278,0.58,16
0.41113,0.338,26
0.89066,0.97064,5
0.68836,0.34963,3
0.39314,0.079443,2
0.90223,0.57062,16
0.61701,0.43231,0
0.094899,0.51243,6
0.69556,0.74137,30
0.81132,0.42405,23
0.46426,0.81352,28
0.88948,0.97195,5
0.90247,0.57117,16
0.072308,0.18034,18
0.030602,0.46854,31
0.50609,0.4806,9
0.16098,0.99571,29
0.88882,0.37155,8
0.39726,0.078737,2
0.63537,0.62518,15
0.41309,0.3418,26
0.88952,0.9719,5
0.90718,0.57459,16
0.6953,0.74174,30
0.75344,0.75445,1
0.087753,0.51446,6
0.99589,0.49812,25
0.81073,0.4234,23
0.86372,0.96372,0
0.90431,0.56738,16
0.88867,0.97196,5
0.69549,0.74129,30
0.68953,0.35004,3
0.089854,0.51764,6
0.067965,0.018911,14
0.89961,0.57309,16
0.81064,0.42325,23
0.41137,0.33882,26
0.63536,0.62527,15
0.394,0.078622,2
0.40482,0.80132,22
0.80382,0.68527,0
0.69543,0.74121,30
0.095181,0.5175,6
0.69004,0.34864,3
0.88875,0.97182,5
0.81075,0.42346,23
0.39459,0.077784,2
0.41363,0.33931,26
0.69521,0.74185,30
0.093017,0.51592,6
0.031899,0.4683,31
0.8882,0.37239,8
0.63542,0.62516,15
0.88741,0.97161,5
0.1574,0.78231,0
0.81028,0.42392,23
0.15903,0.99517,29
0.75344,0.75491,1
0.46116,0.82347,28
0.68847,0.34843,3
0.39595,0.081094,2
0.50615,0.47989,9
0.69538,0.74183,30
0.99585,0.49878,25
0.0932,0.50867,6
0.88865,0.97225,5
0.074543,0.1808,18
0.81074,0.42404,23
0.4129,0.34003,26
0.93513,0.42764,24
0.63525,0.62475,15
0.88137,0.90395,0
0.69528,0.74134,30
0.39419,0.077526,2
0.087298,0.51216,6
0.68947,0.35029,3
0.88808,0.97169,5
0.81136,0.42302,23
0.93596,0.42902,24
0.69518,0.74125,30
0.064342,0.015592,14
0.092943,0.51689,6
0.394,0.079888,2
0.68859,0.34868,3
0.41037,0.34049,26
0.63588,0.62467,15
0.029621,0.46816,31
0.42076,0.81124,0
0.9357,0.42839,24
0.81034,0.42399,23
0.6956,0.74142,30
0.40542,0.80334,22
0.091802,0.50803,6
0.88873,0.97027,5
0.89137,0.37224,8
0.75292,0.75431,1
0.99602,0.49815,25
0.15937,0.99572,29
0.88773,0.97083,5
0.41117,0.33832,26
0.93694,0.43027,24
0.69538,0.74139,30
0.81051,0.42406,23
0.39541,0.078994,2
0.68842,0.3498,3
0.63547,0.62465,15
0.090626,0.51709,6
0.63634,0.28731,0
0.50635,0.48037,9
0.88804,0.97056,5
0.93605,0.42825,24
0.69576,0.74158,30
0.45486,0.82051,28
0.81153,0.42313,23
0.084817,0.51087,6
0.076248,0.1806,18
0.41332,0.34049,26
0.68829,0.34829,3
0.39521,0.0782,2
0.93366,0.42956,24
0.69555,0.74128,30
0.34108,0.75168,0
0.88707,0.9715,5
0.63591,0.62484,15
0.81136,0.42318,23
0.029922,0.46797,31
0.93458,0.42938,24
0.087106,0.50864,6
0.69546,0.7412,30
0.88989,0.37103,8
0.069935,0.01399,14
0.39565,0.07892,2
0.88936,0.97154,5
0.75284,0.75474,1
0.41123,0.34242,26
0.88725,0.97053,5
0.81068,0.42268,23
0.066928,0.29557,0
0.68856,0.34954,3
0.99509,0.49776,25
0.63611,0.62541,15
0.094085,0.50864,6
0.88944,0.97011,5
0.9361,0.42729,24
0.39419,0.081064,2
0.69541,0.74152,30
0.15946,0.99599,29
0.81128,0.42402,23
0.88964,0.97189,5
0.40505,0.80327,22
0.41367,0.33838,26
0.93396,0.42739,24
0.69527,0.74156,30
0.50544,0.48022,9
0.081416,0.51666,6
0.39329,0.07889,2
0.15868,0.32471,0
0.68942,0.34763,3
0.81141,0.42273,23
0.46813,0.81453,28
0.63544,0.62544,15
0.88966,0.97037,5
0.93562,0.42835,24
0.6953,0.74124,30
0.09021,0.51567,6
0.030679,0.46829,31
0.3957,0.077705,2
0.074716,0.18207,18
0.4116,0.33757,26
0.88955,0.97187,5
0.81126,0.42405,23
0.93543,0.42921,24
0.7525,0.75438,1
0.68809,0.3502,3
0.88816,0.36946,8
0.39354,0.078671,2
0.69526,0.74113,30
0.69361,0.082281,0
0.085784,0.51693,6
0.88946,0.97136,5
0.63527,0.62517,15
0.99509,0.4982,25
0.81047,0.42328,23
0.9348,0.42917,24
0.063079,0.014881,14
0.69525,0.74145,30
0.41154,0.33922,26
0.88803,0.97038,5
0.68782,0.3496,3
0.16105,0.99812,29
0.39459,0.077279,2
0.086132,0.5163,6
0.81072,0.42313,23
0.85054,0.1443,0
0.93527,0.42979,24
0.6957,0.74129,30
0.88915,0.96977,5
0.63605,0.62475,15
0.39366,0.077595,2
0.50604,0.48005,9
0.088582,0.51686,6
0.40558,0.80245,22
0.88816,0.9686,5
0.41313,0.33809,26
0.93784,0.42905,24
0.8112,0.42322,23
0.029915,0.4673,31
0.68844,0.34805,3
0.69537,0.74147,30
0.75262,0.75436,1
0.36508,0.71798,0
0.46209,0.8212,28
0.39639,0.079217,2
0.88781,0.97101,5
0.88901,0.36995,8
0.093548,0.51648,6
0.81027,0.42302,23
0.63586,0.62476,15
0.93564,0.42975,24
0.99594,0.49804,25
0.69547,0.74136,30
0.41362,0.33777,26
0.072466,0.18091,18
0.88769,0.96904,5
0.088055,0.51221,6
